,cep,up_lat,up_long
1387,03755000,-23.5084299,-46.5040098
1388,03725000,-20.3364808,-40.417955
1389,03701000,-41.3960945,-72.919225
1390,03710000,-23.5130588,-46.546492
1391,03702000,-23.5148955,-46.5466248
1392,03738000,-23.5096518,-46.5046214
1393,03714000,-23.5094821,-46.5434115
1394,03739000,-23.5138823,-46.5233235
1395,03703000,-23.5153108,-46.5498514
1396,03884000,-23.5121396,-46.4790532
1397,03822000,-23.4924065,-46.4969492
1398,03807000,-23.4990111,-46.4719338
1399,03808000,-23.4946143,-46.4728881
1400,03891000,2.8875535,-60.6895521
1401,03804000,-23.5026394,-46.4829746
1402,03802000,-23.4925394,-46.4796446
1403,03873000,-23.5084828,-46.4912573
1404,03880000,-23.50770885,-46.48993942494876
1405,03805000,-23.5064641,-46.4877623
1406,03821000,-23.4891181,-46.502681
1407,03820000,-23.49742,-46.504256
1408,03872000,-23.5130279,-46.5007193
1409,03887000,-22.7563838,-43.4074639
1410,03810000,-23.4931643,-46.4801596
1411,03817000,-23.4926354,-46.4967987
1412,03812000,-23.491066,-46.465563
1413,03811000,-23.4912092,-46.4797249
1414,03818000,-19.8490873,-43.9124684
1415,03874000,-23.5118684,-46.4956051
1416,03809000,-23.491424,-46.475228
1417,03801000,-23.5035354,-46.48732
1418,03803000,38.8396253,-9.1576758
1419,03896000,-23.5128567,-46.4848391
1420,03814000,-23.4862002,-46.4801697
1421,03813000,-23.4880993,-46.4725113
1422,03883000,-23.5090474,-46.4822475
1423,03882000,-23.5105418,-46.4860394
1424,03828000,-23.4824929,-46.4931415
1425,03889000,-23.5119395,-46.4770032
1426,03819000,-22.8743106,-43.5626659
1427,03816000,-23.4882789,-46.4873707
1428,03827000,-23.4922412,-46.4527508
1429,03893000,-23.5157346,-46.4849557
1430,03806000,-25.7743096,-48.5159421
1431,03878000,-23.5095637,-46.4949313
1432,03877000,-11.0239023,-37.093906
1433,03823000,-23.4898543,-46.4900887
1434,03881000,-23.5093769,-46.4901608
1435,03892000,-23.5130975,-46.4875688
1436,03894000,-23.5149819,-46.4828263
1437,03886000,-23.5097019,-46.4817019
1438,03895000,-23.5154431,-46.4771376
1439,03875000,-23.5132974,-46.4955461
1440,03890000,-23.5153231,-46.4988566
1441,03888000,-21.465926,-43.5494696
1442,03870000,-23.4914165,-46.4462236
1443,03871000,-23.4914165,-46.4462236
1444,03982000,-23.6070482,-46.5126513
1445,03949000,-23.5866777,-46.4909958
1446,03977000,-23.6173176,-46.4980815
1447,03923000,-23.5966217,-46.5116998
1448,03916000,-23.5911873,-46.4973583
1449,03976000,-23.6101239,-46.4946398
1450,03942000,-23.5967057,-46.4980198
1451,03973000,-23.6203888,-46.4789344
1452,03920000,-23.5963343,-46.5204903
1453,03962000,-23.6037933,-46.4794588
1454,03924000,-25.7348991,-48.4997052
1455,03984000,-23.6065314,-46.5087167
1456,03935000,-23.2069998,-47.3084769
1457,03948000,-23.5915319,-46.4904444
1458,03972000,-23.6152886,-46.4823875
1459,03979000,-23.6143606,-46.5045869
1460,03910000,-23.5848033,-46.5159644
1461,03968000,-23.6028765,-46.4735448
1462,03981000,-23.6123007,-46.5104021
1463,03964000,-23.605574,-46.4782672
1464,03952000,-23.5872024,-46.483212
1465,03946000,-23.597343,-46.4882612
1466,03911000,-23.5800114,-46.5180304
1467,03931000,-23.5809027,-46.4965839
1468,03929000,-23.6057161,-46.4883092
1469,03934000,-19.9547445,-43.9334083
1470,03967000,-23.6035918,-46.4756583
1471,03930000,-22.9228404,-43.1906373
1472,03928000,-23.6022453,-46.5042747
1473,03986000,-23.6096916,-46.5242894
1474,03951000,-23.5849621,-46.4911558
1475,03963000,-23.6093134,-46.4825607
1476,03938000,-22.8943409,-43.36341750819568
1477,03936000,-23.5908215,-46.496558
1478,03975000,-23.609728,-46.4896561
1479,03978000,-23.6145968,-46.500246
1480,03933000,39.4159787,-9.1449982
1481,03980000,-23.6173969,-46.5143631
1482,03944000,-23.6015858,-46.4950726
1483,03945000,-23.602475,-46.4886609
1484,03907000,-23.586646,-46.5077473
1485,03918000,-23.5965877,-46.5158915
1486,03908000,-23.5850615,-46.5088596
1487,03940000,-19.9457112,-43.9771275
1488,03989000,-23.6126138,-46.4882385
1489,03983000,-23.6089733,-46.5077324
1490,03905000,-23.5789024,-46.5144509
1491,03965000,-23.6023673,-46.476674
1492,03941000,-23.5960708,-46.4995024
1493,03909000,-23.5869952,-46.5103774
1494,03947000,-23.5908168,-46.4923788
1495,03921000,-23.5953864,-46.5159156
1496,03932000,-22.9397563,-43.6820479
1497,03988000,-23.6126138,-46.4882385
1498,03926000,-23.5987948,-46.5018028
1499,03943000,-23.6024259,-46.4872541
1500,03950000,-23.5866777,-46.4909958
1501,03925000,-23.6037459,-46.5038693
1502,03961000,-23.6018552,-46.480248
1503,03901000,-23.5801175,-46.5095134
1504,03939000,-3.0806075,-60.0526294
1505,03919000,-21.542991,-42.435379
1506,03912000,-22.9180866,-43.1912975
1507,03904000,-23.5770673,-46.518645
1508,03971000,-23.6154382,-46.480027
1509,03987000,-23.603979,-46.5095449
1510,03960000,-23.5983507,-46.4800081
1511,03927000,-19.9999795,-43.9699372
1512,03969000,-23.6106017,-46.502575
1513,03970000,-23.6135446,-46.479363
1514,03974000,-23.6146127,-46.4835608
1515,03985000,-23.6071734,-46.5171285
1516,03953000,-23.5897723,-46.4803796
1517,03958000,-23.5988217,-46.4836902
1518,03906000,-23.5824781,-46.5126729
1519,03959000,-23.5916114,-46.4866076
1520,04019000,-23.5911443,-46.6428355
1521,04061000,-23.6061628,-46.6520476
1522,04086000,-23.6122811,-46.6612885
1523,04064000,-23.1906974,-45.9422627
1524,04025000,-23.5988245,-46.6454373
1525,04004000,-22.9237467,-43.2122676
1526,04076000,-23.6059281,-46.6551482
1527,04005000,-23.5799074,-46.655485
1528,04002000,-23.5688989,-46.647355
1529,04066000,-23.6128,-46.65406
1530,04017000,-23.5891212,-46.6374746
1531,04026000,-23.6004961,-46.6482479
1532,04006000,-23.5759331,-46.6431334
1533,04079000,-23.4460948,-46.4172001
1534,04037000,-23.5956004,-46.6451745
1535,04016000,-23.5875933,-46.6419266
1536,04042000,-23.6230134,-45.4122671
1537,04043000,-23.60402,-46.647594
1538,04080000,-23.6150948,-46.6522991
1539,04018000,-19.8463878,-43.9104883
1540,04012000,-19.914089,-43.9892625
1541,04041000,-23.6013379,-46.6518006
1542,04068000,-23.619949,-46.648939
1543,04001000,-23.5802382,-46.6614366
1544,04090000,-23.6009702,-46.6533539
1545,04077000,-23.6064575,-46.6542987
1546,04015000,-25.3490227,-49.1538179
1547,04081000,-23.6132565,-46.6581371
1548,04055000,-23.6171468,-46.6417902
1549,04022000,-23.5939199,-46.6495972
1550,04011000,-23.5779055,-46.6436979
1551,04014000,-23.9566694,-46.3109593
1552,04088000,-23.6137584,-46.6686999
1553,04007000,-23.5735362,-46.651571
1554,04020000,-23.5908605,-46.6369596
1555,04045000,-23.6255789,-46.6407179
1556,04023000,-22.8870909,-43.2851797
1557,04010000,-23.6030362,-46.6366524
1558,04084000,-23.617626,-46.6578789
1559,04040000,-23.5996211,-46.6367509
1560,04065000,-23.6192276,-46.6504716
1561,04038000,-23.5960223,-46.6537712
1562,04030000,-23.0439699,-47.8409526
1563,04060000,-23.6010973,-46.6540684
1564,04009000,-23.6030362,-46.6366524
1565,04021000,-19.8740387,-43.9878369
1566,04070000,-23.6266108,-46.6423981
1567,04071000,-23.6008452,-46.6832865
1568,04048000,-18.9600071,-48.3441153
1569,04029000,-19.9901556,-44.0520805
1570,04044000,-23.6004568,-46.6384021
1571,04003000,-23.5718261,-46.6486251
1572,04078000,-23.6105629,-46.6544663
1573,04013000,-23.9349081,-46.4337596
1574,04051000,-7.9389224,-34.8972126
1575,04082000,-23.610819,-46.6629053
1576,04089000,-23.6053806,-46.6592935
1577,04054000,-23.6171739,-46.645097
1578,04052000,-23.6105315,-46.6384991
1579,04028000,-19.9901556,-44.0520805
1580,04039000,-8.0091808,-34.93386
1581,04067000,-23.6121782,-46.6451865
1582,04059000,-23.6069847,-46.6489007
1583,04072000,-19.5576172,-44.0923073
1584,04085000,-23.6105123,-46.668478
1585,04094000,-23.58771265,-46.65852139371083
1586,04083000,-23.6184603,-46.6550953
1587,04024000,-23.5943764,-46.6436356
1588,04053000,-23.6112787,-46.6385461
1589,04087000,-23.6066248,-46.6575309
1590,04008000,-23.5857743,-46.6535346
1591,04050000,-18.9578143,-48.3442261
1592,04027000,-23.5951339,-46.6508706
1593,04063000,-23.6013919,-46.6571353
1594,04046000,-23.6255789,-46.6407179
1595,04035000,-23.6030362,-46.6366524
1596,04062000,-23.6013919,-46.6571353
1597,04057000,-23.6025967,-46.650342
1598,04049000,-23.6092673,-46.6406287
1599,04031000,-23.5958431,-46.6590396
1600,04032000,-23.5966036,-46.658688
1601,04074000,-23.6053801,-46.6514958
1602,04069000,-23.625656,-46.6460172
1603,04075000,-23.6016476,-46.6587608
1604,04036000,-23.6030362,-46.6366524
1605,04112000,-23.5634108,-46.6208049
1606,04141000,-23.6033226,-46.6286527
1607,04145000,-23.6164533,-46.6315542
1608,04162000,-3.0596444,-59.9999598
1609,04124000,-23.5983795,-46.6220865
1610,04121000,-21.2026028,-47.7952093
1611,04143000,-23.6205938,-46.6330873
1612,04187000,-23.6510894,-46.5982414
1613,04140000,-23.6074188,-46.6363768
1614,04138000,-20.4207087,-49.9493757
1615,04119000,-3.735436,-38.5114871
1616,04104000,-23.5767562,-46.6421744
1617,04122000,-21.2026028,-47.7952093
1618,04166000,-23.6303099,-46.6032485
1619,04190000,-23.6534761,-46.60379
1620,04111000,-23.5880661,-46.6309775
1621,04142000,-23.6105051,-46.6379193
1622,04154000,-23.6259099,-46.6207212
1623,04109000,-15.7852615,-41.2169115
1624,04116000,-23.5937618,-46.6238839
1625,04149000,-23.6175611,-46.6170806
1626,04159000,41.4828543,-8.3537134
1627,04137000,-23.6123017,-46.6202272
1628,04155000,-23.6315634,-46.6256495
1629,04148000,-20.9097106,-43.3679501
1630,04135000,-23.6089,-46.6265542
1631,04152000,-23.6224452,-46.628402
1632,04127000,-19.967681,-44.0143529
1633,04128000,-23.6028481,-46.6300834
1634,04134000,-23.6076572,-46.6236725
1635,04130000,41.5211418,0.337318
1636,04177000,-23.6431077,-46.6117917
1637,04176000,-23.6376001,-46.6055609
1638,04110000,-23.5833767,-46.6318683
1639,04146000,-23.6176908,-46.62808
1640,04132000,-23.6036363,-46.6154476
1641,04150000,-23.6208751,-46.6200001
1642,04129000,-23.6040803,-46.6252138
1643,04101000,-23.5857686,-46.6354222
1644,04144000,-22.873754,-43.4167171
1645,04115000,-23.5912576,-46.6212941
1646,04163000,-23.6360729,-46.6119567
1647,04131000,-25.8125407,-48.5451145
1648,04157000,-23.6331053,-46.6175958
1649,04126000,-20.5709438,-47.4017224
1650,04114000,-23.5887019,-46.6204306
1651,04153000,-3.0770123,-60.0132274
1652,04182000,-23.6386818,-46.5932778
1653,04113000,-23.5829288,-46.6265256
1654,04125000,-23.6001052,-46.6216907
1655,04165000,-20.2337402,-43.418689
1656,04191000,-23.6434832,-46.603786
1657,04106000,-22.6732458,-50.4373553
1658,04136000,-23.6110415,-46.6283094
1659,04102000,-23.5857686,-46.6354222
1660,04161000,38.7207186,-9.1240915
1661,04181000,-19.9174232,-43.9103438
1662,04156000,-23.6315487,-46.6233561
1663,04185000,-23.6518939,-46.5964749
1664,04108000,-29.6836525,-51.1353905
1665,04123000,-23.6240177,-46.6286777
1666,04117000,-23.5887307,-46.634687
1667,04171000,-23.6321828,-46.6151039
1668,04107000,-23.5823467,-46.6338647
1669,04160000,-23.6262055,-46.6191445
1670,04105000,-23.5793203,-46.638245
1671,04170000,-23.6316388,-46.6134198
1672,04193000,-23.647324,-46.6085449
1673,04173000,-23.6374539,-46.6081962
1674,04167000,-23.6349377,-46.6177536
1675,04133000,-23.6036363,-46.6154476
1676,04184000,-23.6520597,-46.6017327
1677,04139000,-9.8440957,-39.4880672
1678,04180000,-23.6369066,-46.59516949445512
1679,04158000,-20.1336534,-44.8851719
1680,04103000,-23.5737992,-46.6403863
1681,04174000,-23.6321227,-46.6047453
1682,04169000,-23.6036363,-46.6154476
1683,04183000,-23.6444215,-46.5982512
1684,04151000,-23.622844,-46.6201431
1685,04168000,-23.6326635,-46.6093734
1686,04213000,-23.5923675,-46.5975228
1687,04251000,-23.630123,-46.5961591
1688,04250000,-22.78958695,-43.17734897392256
1689,04205000,-23.569679,-46.6069415
1690,04225000,-12.8874169,-38.4829047
1691,04260000,-23.5912323,-46.6203025
1692,04256000,-23.6293978,-46.5922342
1693,04247000,-23.681312,-46.5676439
1694,04214000,-23.594129,-46.6056949
1695,04210000,-23.5863133,-46.6003775
1696,04244000,-23.6321488,-46.582433
1697,04218000,-23.6000631,-46.599783
1698,04201000,-23.5759968,-46.6074067
1699,04243000,-23.6257093,-46.5865783
1700,04240000,-23.621566,-46.585605
1701,04252000,-22.9033853,-42.796144
1702,04220000,-23.5879837,-46.5949789
1703,04272000,-23.5857686,-46.6354222
1704,04297000,-23.6303099,-46.6032485
1705,04277000,-20.0445425,-44.32339
1706,04273000,-23.5857686,-46.6354222
1707,04222000,-23.589734,-46.5955966
1708,04253000,-23.6206476,-46.5960646
1709,04286000,-23.617401,-46.6030023
1710,04249000,-23.6233366,-46.5995796
1711,04284000,-23.6148797,-46.6046155
1712,04209000,-23.6988373,-46.5864177
1713,04293000,-23.6216471,-46.6158404
1714,04269000,-23.6046709,-46.6114016
1715,04207000,-22.9522268,-43.338231
1716,04288000,-22.9472497,-43.3693845
1717,04257000,-23.6315983,-46.5928363
1718,04202000,-23.579748,-46.6047014
1719,04276000,-23.6036867,-46.6137859
1720,04221000,-23.5984758,-46.5963998
1721,04262000,-1.4521967,-48.4821251
1722,04204000,-23.5739015,-46.60758
1723,04241000,-23.6222698,-46.5898737
1724,04217000,-23.5987151,-46.5967758
1725,04206000,-23.5830511,-46.6045155
1726,04231000,-23.6032343,-46.597391
1727,04278000,-23.6022836,-46.6105846
1728,04264000,-23.5860617,-46.6146655
1729,04285000,-20.3459287,-40.3877393
1730,04258000,-23.6368832,-46.5912323
1731,04281000,-19.8586475,-43.9265923
1732,04211000,-23.5967909,-46.6074392
1733,04274000,-23.556256,-46.5069502
1734,04261000,-22.8224453,-43.2936983
1735,04292000,-23.6196356,-46.6133805
1736,04294000,-23.6239095,-46.6044712
1737,04275000,-23.5936936,-46.616118
1738,04203000,-4.4260608,-49.1187947
1739,04255000,-26.3443041,-48.8739614
1740,04296000,-23.6168755,-46.6065496
1741,04216000,-23.5918547,-46.5987752
1742,04267000,-1.4432989,-48.490683
1743,04230000,-23.6117493,-46.5810066
1744,04291000,-23.618453,-46.6130626
1745,04295000,-23.6195267,-46.6060842
1746,04282000,-23.6090854,-46.6090456
1747,04270000,-23.5854083,-46.6181442
1748,04223000,-8.0956452,-34.9313958
1749,04268000,-23.5959321,-46.6098001
1750,04208000,-23.5789021,-46.6024836
1751,04265000,-25.9731865,32.5741847
1752,04242000,-23.6270771,-46.5881689
1753,04263000,-1.4521967,-48.4821251
1754,04289000,-23.6106729,-46.6158807
1755,04248000,-23.6139804,-46.5978098
1756,04280000,-8.8866816,-40.9177715
1757,04271000,-22.822728,-43.3048703
1758,04215000,-20.3351854,-40.4188304
1759,04290000,-23.6155927,-46.6140269
1760,04283000,-23.6131755,-46.6052582
1761,04232000,-23.6321488,-46.582433
1762,04246000,-23.681312,-46.5676439
1763,04212000,-23.5904341,-46.6037285
1764,04224000,-23.726347,-46.5746523
1765,04298000,-23.6285849,-46.5984663
1766,04254000,-10.657118,-36.9011852
1767,04266000,-23.5884047,-46.6083841
1768,04233000,-29.979350850000003,-51.18440084735573
1769,04229000,-23.6050256,-46.5946517
1770,04369000,-23.6559035,-46.6627704
1771,04372000,-23.6465881,-46.6544871
1772,04324000,-23.6500168,-46.6384335
1773,04344000,-23.6342928,-46.6443252
1774,04311000,-23.6368396,-46.6413195
1775,04328000,-20.3742797,-40.3904924
1776,04346000,-19.9073528,-44.0041647
1777,04350000,-19.902244,-44.0214261
1778,04348000,-23.6459635,-46.652273
1779,04307000,-23.6335851,-46.6438654
1780,04356000,-23.6361135,-46.6601168
1781,04363000,-23.6486089,-46.6656078
1782,04366000,-23.6728688,-46.6443036
1783,04302000,-23.6206344,-46.638592
1784,04337000,-23.6621695,-46.6445281
1785,04305000,-5.4904028,-47.4423122
1786,04362000,-19.8796814,-43.9011147
1787,04343000,-23.63585,-46.6445824
1788,04364000,-23.6509124,-46.6700272
1789,04340000,-23.668991,-46.6443946
1790,04321000,-2.5510385,-44.1982783
1791,04323000,-23.6509204,-46.6404234
1792,04327000,-23.6613035,-46.6349559
1793,04317000,-23.6415177,-46.6320905
1794,04360000,-23.6337803,-46.660341
1795,04361000,-23.6444898,-46.6605215
1796,04304000,-23.6265054,-46.6292691
1797,04331000,-23.6531385,-46.6519072
1798,04342000,-23.6392206,-46.6595954
1799,04357000,-23.6372844,-46.6561112
1800,04339000,-23.6664589,-46.6426176
1801,04359000,-23.6425757,-46.6583924
1802,04313000,40.2907707,-3.6901486
1803,04367000,-23.651856,-46.6652584
1804,04347000,-23.6408877,-46.6474986
1805,04303000,-23.6247342,-46.6338891
1806,04310000,-23.6331274,-46.641365
1807,04383000,-23.6593973,-46.6641513
1808,04330000,-23.653436,-46.6482385
1809,04325000,-23.6512808,-46.6388887
1810,04374000,-23.6524084,-46.657036
1811,04349000,-23.6483548,-46.643434
1812,04365000,-23.6728688,-46.6443036
1813,04334000,-23.6620145,-46.63602
1814,04301000,-23.6297056,-46.6278776
1815,04385000,-23.662990100000002,-46.660205944394235
1816,04384000,-23.6615664,-46.6587994
1817,04355000,-23.6377821,-46.6578953
1818,04316000,-23.6418746,-46.6377045
1819,04312000,-23.6306934,-46.6316699
1820,04320000,-23.6453614,-46.6364124
1821,04319000,-15.6484068,-56.0681366
1822,04381000,-23.6504805,-46.6696968
1823,04373000,-23.652255,-46.6585756
1824,04386000,-23.664421,-46.6528308
1825,04378000,-27.8449685,-50.3779141
1826,04314000,-23.6352428,-46.6329029
1827,04371000,-23.6478442,-46.6580098
1828,04345000,-23.6421275,-46.6441021
1829,04318000,-20.3401458,-40.4211056
1830,04351000,-23.6455844,-46.6558825
1831,04375000,-23.6544907,-46.6561773
1832,04336000,40.3897302,-8.5018642
1833,04335000,-23.664604,-46.6410265
1834,04338000,38.7223783,-9.1231597
1835,04315000,-23.6374434,-46.6275457
1836,04308000,-23.6512808,-46.6388887
1837,04333000,-23.6604815,-46.6444371
1838,04458000,-23.6892974,-46.6724793
1839,04470000,-23.4108152,-46.4986078
1840,04410000,-23.6823392,-46.645679
1841,04474000,-23.6980018,-46.6476555
1842,04438000,-23.6793825,-46.6707185
1843,04429000,-23.6760891,-46.6585165
1844,04424000,-23.6888908,-46.6432232
1845,04414000,-23.6717347,-46.6400265
1846,04473000,-23.2138975,-47.311778
1847,04434000,-23.6824813,-46.6677893
1848,04412000,-8.2154515,-49.6136584
1849,04403000,-23.6680789,-46.659527
1850,04401000,-23.6649495,-46.6655911
1851,04468000,-23.6914133,-46.6633324
1852,04469000,-23.6932849,-46.6690113
1853,04411000,-23.6781058,-46.647506
1854,04431000,-23.6863677,-46.6554695
1855,04409000,-23.6760042,-46.6554012
1856,04425000,-23.6931146,-46.6431317
1857,04428000,-23.6652708,-46.6781669
1858,04456000,-23.683126,-46.6797562
1859,04459000,-23.6941049,-46.6750025
1860,04421000,-23.688181,-46.6365378
1861,04415000,-23.6749932,-46.6419091
1862,04430000,-23.6876947,-46.6491857
1863,04444000,-23.6875405,-46.6871584
1864,04463000,-23.695453,-46.6579495
1865,04407000,-23.6683128,-46.6527015
1866,04427000,-23.6808148,-46.6575905
1867,04437000,-23.6706184,-46.6764549
1868,04462000,-23.7152298,-46.6268684
1869,04455000,-23.6785704,-46.6837641
1870,04416000,-23.6776036,-46.640783
1871,04467000,-23.7152298,-46.6268684
1872,04460000,-23.6903727,-46.6752059
1873,04432000,-23.6874908,-46.6631144
1874,04445000,-23.6800771,-46.6860479
1875,04402000,-23.665905,-46.6644439
1876,04472000,-30.0313859,-51.2365497
1877,04446000,-23.6887815,-46.6828179
1878,04404000,-8.1345349,-34.914723
1879,04457000,-8.1158252,-34.9176274
1880,04426000,-23.6757415,-46.6422797
1881,04436000,-23.672747,-46.67572
1882,04417000,-23.6812526,-46.6344969
1883,04461000,-23.6901287,-46.6803334
1884,04408000,-23.6697495,-46.6484357
1885,04423000,-2.5419012,-44.3008352
1886,04413000,-23.6692575,-46.6353683
1887,04419000,-23.6861873,-46.6400869
1888,04464000,-23.6963984,-46.6533877
1889,04439000,-23.0376329,-46.9672662
1890,04547000,-23.5957893,-46.6875942
1891,04550000,-3.0797732,-60.0440235
1892,04523000,-23.6018525,-46.6688846
1893,04524000,-23.6096009,-46.6697944
1894,04548000,-23.6001686,-46.6810465
1895,04560000,-23.4297913,-46.434731
1896,04571000,-23.6007658,-46.6911576
1897,04549000,-23.6031506,-46.6770151
1898,04533000,-23.5848561,-46.6821702
1899,04532000,-23.5894366,-46.674095
1900,04552000,-23.5940889,-46.686256
1901,04502000,-25.4198217,-49.2271666
1902,04522000,-23.6001094,-46.6606825
1903,04516000,-23.6054614,-46.6678529
1904,04578000,-22.9430049,-43.1774228
1905,04515000,-23.5994929,-46.666636
1906,04565000,-19.9489491,-43.9324084
1907,04563000,-23.6113822,-46.6852456
1908,04543000,-23.5916758,-46.6860444
1909,04503000,-23.5826859,-46.6657017
1910,04505000,-23.6261858,-46.6873336
1911,04542000,-23.5892586,-46.6840196
1912,04538000,-23.5971513,-46.6783165
1913,04559000,-23.6190321,-46.6854381
1914,04531000,-23.5801659,-46.67247
1915,04562000,-19.9390625,-43.9756706
1916,04520000,-23.6016144,-46.6622652
1917,04581000,-23.619883,-46.6861046
1918,04511000,-23.5959565,-46.6649333
1919,04575000,-23.609289,-46.695432
1920,04551000,-23.5952144,-46.6835502
1921,04514000,-23.7165526,-45.8660423
1922,04544000,-23.5912333,-46.6765755
1923,04537000,-23.0097926,-45.5606917
1924,04521000,-23.601787,-46.6674248
1925,04517000,-23.6080215,-46.6698526
1926,04569000,-20.4118929,-54.5574549
1927,04504000,-3.1339992,-60.022146
1928,04546000,-23.5975603,-46.6818003
1929,04530000,-23.5783969,-46.675459
1930,04506000,-23.6261858,-46.6873336
1931,04564000,-23.6096601,-46.6890978
1932,04509000,-23.0234532,-45.5556284
1933,04535000,-23.5810213,-46.6790052
1934,04508000,-23.5888231,-46.6659042
1935,04558000,-23.609688,-46.677315
1936,04536000,-23.5814094,-46.6809931
1937,04513000,-22.9651031,-43.6107655
1938,04561000,-21.2457611,-50.6527904
1939,04568000,-23.6152656,-46.6898608
1940,04566000,-23.6139273,-46.6870705
1941,04576000,-23.6190739,-46.6829243
1942,04512000,-23.5993336,-46.669082
1943,04583000,-23.6183545,-45.3920635
1944,04534000,-23.5861418,-46.6806214
1945,04580000,-23.6201433,-46.683759
1946,04557000,-8.2710549,-35.9617519
1947,04555000,-23.6261858,-46.6873336
1948,04567000,-23.6170664,-46.6848375
1949,04518000,-23.6077519,-46.6730427
1950,04501000,-25.4198217,-49.2271666
1951,04570000,-23.6067974,-46.6921622
1952,04507000,-23.585718,-46.6674704
1953,04582000,-27.4894453,-50.1184142
1954,04553000,-23.6008452,-46.6832865
1955,04657000,-23.6652708,-46.6781669
1956,04632000,-23.6311604,-46.6682137
1957,04607000,-23.6198421,-46.6729166
1958,04661000,-23.7012198,-46.7013769
1959,04671000,-23.6579264,-46.6971418
1960,04622000,-19.9642746,-43.9471994
1961,04606000,-3.0491546,-59.9979079
1962,04620000,-22.8865537,-43.3068795
1963,04625000,-23.6281421,-46.6646634
1964,04633000,-22.9405553,-45.4193461
1965,04672000,-23.6592695,-46.6997896
1966,04679000,-23.6709453,-46.678788
1967,04601000,-28.2972875,-52.7949737
1968,04662000,-3.716561,-38.5929722
1969,04693000,-22.8840124,-43.4980702
1970,04617000,-23.6174498,-46.6776574
1971,04646000,-23.643335,-46.6748412
1972,04618000,-23.6214161,-46.674426
1973,04624000,-23.6267542,-46.6675595
1974,04626000,-3.716561,-38.5929722
1975,04686000,-23.6779096,-46.6852549
1976,04602000,-28.4992567,-50.9265239
1977,04689000,-23.6675838,-46.6899652
1978,04615000,-23.6265608,-46.6638829
1979,04673000,-23.6626929,-46.6948297
1980,04653000,-23.6663725,-46.6761974
1981,04634000,-22.9009373,-43.2943431
1982,04696000,-23.6827306,-46.6905022
1983,04611000,-23.2004399,-45.8826047
1984,04605000,-23.6152974,-46.6716677
1985,04608000,-31.7817679,-52.3343435
1986,04612000,-23.0427977,-45.5640511
1987,04623000,-23.6341351,-46.6757932
1988,04650000,-23.6556738,-46.67731
1989,04658000,-23.6666678,-46.6717795
1990,04638000,-23.9588113,-46.3111327
1991,04621000,-25.382599,-49.2264583
1992,04610000,-23.6304094,-46.6782999
1993,04660000,-23.7012198,-46.7013769
1994,04642000,-8.0717067,-34.9280684
1995,04609000,-23.6296202,-46.6790441
1996,04678000,-23.6734422,-46.6819643
1997,04630000,-23.2752436,-45.9496085
1998,04655000,-23.6573825,-46.6691604
1999,04676000,-23.66709905,-46.68963617534007
2000,04647000,-23.6462256,-46.6755587
2001,04619000,-23.6187554,-46.6813545
2002,04677000,-23.6675029,-46.6826771
2003,04663000,-23.6531527,-46.680200654118025
2004,04691000,-29.0962024,-49.5232314
2005,04635000,-27.8449685,-50.3779141
2006,04613000,-23.6201358,-46.6625297
2007,04603000,-23.6312054,-46.688231
2008,04654000,-23.6600914,-46.675066
2009,04641000,-23.6411033,-46.6844568
2010,04685000,-23.6779096,-46.6852549
2011,04664000,-23.6533678,-46.6856018
2012,04648000,-23.6457806,-46.6726853
2013,04614000,-23.6158039,-46.6727798
2014,04627000,-3.716561,-38.5929722
2015,04631000,-9.404982,-38.21025
2016,04616000,-22.8468244,-43.3115726
2017,04637000,-23.6299165,-46.6814818
2018,04640000,-23.6342186,-46.685743
2019,04604000,-23.6312054,-46.688231
2020,04645000,-22.8355715,-43.3137247
2021,04644000,-19.8472973,-43.9726449
2022,04688000,-23.6665633,-46.693073
2023,04643000,-1.3537928,-48.4756815
2024,04636000,-23.6268065,-46.6870317
2025,04639000,-23.6355148,-46.68557
2026,04692000,-23.6757411,-46.6875118
2027,04764000,-23.6699063,-46.7146398
2028,04709000,-8.23590985,-34.98593376058024
2029,04751000,-23.6540806,-46.7064257
2030,04711000,-23.6262505,-46.7056603
2031,04719000,-23.6382537,-46.6971141
2032,04754000,-23.651337,-46.7063064
2033,04794000,-22.9430049,-43.1774228
2034,04707000,-23.625995,-46.688217
2035,04741000,-23.6480786,-46.7011346
2036,04784000,-20.4726064,-47.4157269
2037,04763000,-23.6701552,-46.7198238
2038,04704000,-23.62444,-46.6861144
2039,04776000,-23.6969474,-46.7014729
2040,04737000,-23.647833,-46.697798
2041,04734000,-23.6336965,-46.6927549
2042,04730000,-23.6393529,-46.7214383
2043,04727000,41.8076055,-6.767824
2044,04773000,-23.6775627,-46.7114174
2045,04703000,-22.0367887,-47.8891784
2046,04747000,-19.9078371,-43.9119912
2047,04708000,-15.6376451,-55.9880246
2048,04716000,-23.6287251,-46.7082631
2049,04787000,-23.6985102,-46.7115149
2050,04714000,-23.6273961,-46.7071358
2051,04766000,-23.6799247,-46.706247
2052,04743000,-23.5044299,-46.3687693
2053,04755000,-23.6494406,-46.7109878
2054,04750000,-23.0361681,-45.5428186
2055,04718000,-23.6362124,-46.6989226
2056,04781000,-23.6859932,-46.7077863
2057,04742000,-3.0869985,-60.0411523
2058,04726000,-23.6340567,-46.7117061
